year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,11,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",386,95,11.79,0.64,61.36,0.4,20.81,10,2,5650,733,49,3468,36,1364
2025,11,MQ,Envoy Air,DEN,"Denver, CO: Denver International",15,4,1.71,0,0.76,0,1.54,1,0,270,87,0,53,0,130
2025,11,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4698,699,118.25,75.22,303.13,1.77,200.62,213,7,51177,9403,9815,16631,85,15243
2025,11,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",86,16,4.39,0.72,5.39,0,5.5,2,1,904,194,106,195,0,409
2025,11,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",37,4,2,1,0.09,0,0.91,3,0,216,97,84,3,0,32
2025,11,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",65,8,3.13,0,4,0,0.87,1,1,403,238,0,129,0,36
2025,11,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",151,27,6.91,2.56,3.64,0,13.89,5,0,1673,433,174,245,0,821
2025,11,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",146,21,5.38,3.25,3.76,0,8.6,8,0,1179,189,221,228,0,541
2025,11,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",59,9,2,0.4,4.31,0,2.29,9,0,653,91,19,371,0,172
2025,11,MQ,Envoy Air,EYW,"Key West, FL: Key West International",214,35,6.3,0.64,13.78,0,14.28,7,0,1843,241,61,593,0,948
2025,11,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",183,31,7.57,1.25,12.49,0,9.69,6,1,1743,408,111,532,0,692
2025,11,MQ,Envoy Air,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,FCA,"Kalispell, MT: Glacier Park International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",87,16,3.38,0,6.13,0,6.49,4,0,554,95,0,156,0,303
2025,11,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",98,14,3.94,1.06,4.54,0,4.47,9,0,815,181,67,260,0,307
2025,11,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",30,3,0.52,0,1.48,0,1,2,0,87,26,0,45,0,16
2025,11,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",2,1,1,0,0,0,0,0,0,37,37,0,0,0,0
2025,11,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",59,4,0.94,0,0.44,0,2.62,5,0,174,66,0,10,0,98
2025,11,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",97,17,2.71,1.46,7.88,0,4.94,1,0,508,80,33,242,0,153
2025,11,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",93,10,1.17,1.07,3.62,0,4.14,1,0,623,66,81,153,0,323
2025,11,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",43,5,0.67,0.97,1.67,0,1.68,1,0,245,31,35,100,0,79
2025,11,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",147,34,6.95,4.94,5.73,0,16.38,13,0,2515,337,642,286,0,1250
2025,11,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",145,18,2.75,3,5.42,0,6.83,10,0,1536,120,513,222,0,681
2025,11,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",140,23,3.84,3.13,4.52,0,11.52,12,1,1657,259,323,274,0,801
2025,11,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",169,23,6.45,1.13,7.14,0,8.28,11,0,1585,248,125,312,0,900
2025,11,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",152,23,3.87,2.82,10.02,0,6.3,6,1,1342,240,190,381,0,531
2025,11,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",91,9,0.9,0.75,2.73,0,4.63,2,0,434,18,15,98,0,303
2025,11,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",39,3,0,0.02,1.12,0,1.86,4,0,169,0,2,36,0,131
2025,11,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",147,27,4.45,4.04,9.1,0,9.41,10,2,2158,242,507,521,0,888
2025,11,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",107,14,2.72,1.81,6.03,0,3.44,3,0,800,118,116,218,0,348
2025,11,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",61,8,2.86,1.78,0.9,0,2.46,4,0,380,191,71,38,0,80
2025,11,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",72,11,3.06,0.54,3.24,0,4.16,2,0,482,128,38,115,0,201
2025,11,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",187,32,8.78,2.12,6.79,0,14.3,13,0,1726,253,174,353,0,946
2025,11,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",6,2,0.75,0,1.08,0,0.17,1,0,137,56,0,68,0,13
2025,11,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",16,3,0.13,0,2.45,0,0.42,1,0,128,2,0,98,0,28
2025,11,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",100,10,1.01,0.06,3.5,0,5.43,5,0,577,50,2,154,0,371
2025,11,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",59,16,3.03,1.76,2.96,0,8.25,3,0,756,125,113,79,0,439
2025,11,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",144,20,5.35,1.24,5.83,0,7.58,1,0,1267,178,92,400,0,597
2025,11,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",86,10,2,0.09,4.34,0,3.56,6,1,339,74,5,139,0,121
2025,11,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",7,2,0.69,0,0,0,1.31,0,0,51,11,0,0,0,40
2025,11,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",281,55,11.78,2.16,20.92,0,20.13,10,0,2848,469,139,864,0,1376
2025,11,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",118,18,7.4,0.13,6.24,0,4.23,8,0,568,174,6,231,0,157
2025,11,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",89,10,3.55,0.3,1.17,0,4.98,12,0,891,234,34,93,0,530
2025,11,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",200,26,8.47,2.39,7.22,0,7.92,8,1,1399,389,128,359,0,523
2025,11,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",90,19,3.93,0.56,3.64,0,10.87,5,0,1117,223,53,147,0,694
2025,11,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",108,18,3.29,2.06,7.32,0,5.32,6,0,947,109,147,362,0,329
2025,11,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",104,17,4.04,1.27,4.99,0,6.71,9,0,770,148,107,146,0,369
2025,11,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",38,3,0,0,2.25,0,0.75,1,0,66,0,0,50,0,16
2025,11,MQ,Envoy Air,MFR,"Medford, OR: Rogue Valley International - Medford",60,10,1.66,0,4.25,0,4.08,1,0,430,45,0,120,0,265
2025,11,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",84,13,4.48,0.31,6.23,0,1.99,3,0,461,133,19,184,0,125
2025,11,MQ,Envoy Air,MHT,"Manchester, NH: Manchester Boston Regional",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1371,210,49.02,6.06,66.66,0,88.27,48,0,14174,3853,1155,2735,0,6431
2025,11,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",89,15,4.05,0.91,5,0,5.05,5,0,702,161,22,251,0,268
2025,11,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",87,16,8.25,0.23,2.51,0,5.01,4,1,908,455,7,100,0,346
2025,11,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",95,7,2.49,0.13,1.94,0,2.44,6,1,220,58,7,54,0,101
2025,11,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",59,8,0.62,0.63,1.33,0,5.41,4,0,2002,17,417,173,0,1395
2025,11,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",40,6,1,0,1.65,1,2.35,3,1,264,78,0,52,29,105
2025,11,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",59,12,2.58,1.71,3.58,0,4.12,4,1,855,196,146,256,0,257
2025,11,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",30,6,0,1.05,3.19,0,1.76,0,0,164,0,43,60,0,61
2025,11,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",107,24,8.25,2.32,6.67,0,6.76,7,0,1186,246,155,350,0,435
2025,11,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",59,4,1.48,0,1.39,0,1.12,4,0,157,74,0,32,0,51
2025,11,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",29,5,1.52,0,2.49,0,0.99,0,0,166,32,0,52,0,82
2025,11,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,OKC,"Oklahoma City, OK: Okc Will Rogers International",54,2,0,1,1,0,0,1,0,210,0,188,22,0,0
2025,11,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",137,20,2.82,2,9.51,0,5.66,7,0,1135,188,148,434,0,365
2025,11,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",4377,947,114.07,38.2,463.62,0.21,330.9,292,2,78568,9442,8023,29297,4,31802
2025,11,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",62,10,2.74,0.98,2.18,0,4.11,2,0,359,73,45,81,0,160
2025,11,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",951,195,28.81,14.07,90.16,0,61.96,37,1,15032,3021,1317,4388,0,6306
2025,11,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",133,24,5.46,1.79,4.91,0,11.84,14,0,1385,210,178,298,0,699
2025,11,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",27,3,1.35,0,1,0,0.65,0,0,104,72,0,21,0,11
2025,11,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",139,21,2.47,3.7,5.93,0,8.9,7,1,1016,125,374,257,0,260
2025,11,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",4,3,2,0,1,0,0,0,0,146,67,0,79,0,0
2025,11,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",60,12,1.24,1.23,5.87,0,3.67,1,0,614,130,99,205,0,180
2025,11,MQ,Envoy Air,RDM,"Bend/Redmond, OR: Roberts Field",54,7,1.72,0,1,0,4.28,1,1,171,37,0,26,0,108
2025,11,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",83,16,3.41,1,4.74,1,5.84,1,0,1074,280,45,241,110,398
2025,11,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",27,2,1,0,0,0,1,0,0,79,55,0,0,0,24
2025,11,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",35,3,1.51,0,1,0,0.49,1,0,192,100,0,23,0,69
2025,11,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",52,11,0.3,1.94,8.69,0,0.06,1,0,368,10,78,278,0,2
2025,11,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",30,5,3,1.61,0.39,0,0,2,0,293,113,147,33,0,0
2025,11,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",93,9,2.43,0.36,3.6,0,2.6,5,0,503,156,24,171,0,152
2025,11,MQ,Envoy Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",36,7,0.72,0,0.68,0,5.6,2,1,465,35,0,32,0,398
2025,11,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",51,4,0.48,0,1.52,0,2,3,1,161,12,0,94,0,55
2025,11,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,SEA,"Seattle, WA: Seattle/Tacoma International",15,2,0.16,0,0,0,1.84,0,0,117,9,0,0,0,108
2025,11,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",315,55,12.27,7.13,21.58,0,14.02,10,2,2871,297,589,1093,0,892
2025,11,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",19,1,0.83,0,0,0,0.17,3,0,24,20,0,0,0,4
2025,11,MQ,Envoy Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",68,10,4.51,0,1.51,0,3.98,1,0,346,199,0,24,0,123
2025,11,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,SMF,"Sacramento, CA: Sacramento International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,SPI,"Springfield, IL: Abraham Lincoln Capital",58,14,4.35,2.08,3.77,0,3.8,3,0,850,345,99,166,0,240
2025,11,MQ,Envoy Air,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",57,6,0,0.96,1,0,4.04,5,0,295,0,75,69,0,151
2025,11,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",56,7,1.04,0,1.9,0,4.06,1,0,282,43,0,94,0,145
2025,11,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",126,18,3.38,0.91,1.68,0,12.02,4,1,1299,128,48,99,0,1024
2025,11,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",78,6,0.51,0,2.12,0,3.37,1,0,283,20,0,151,0,112
2025,11,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",43,11,3.04,0.23,5.51,0,2.22,2,1,307,63,5,129,0,110
2025,11,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",121,20,5.43,0.94,5.3,0,8.33,2,3,2054,568,605,337,0,544
2025,11,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",110,23,9.87,0.02,6.36,0,6.75,12,0,1086,330,1,388,0,367
2025,11,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",59,9,2.59,0.27,2.77,0,3.36,1,0,390,96,14,101,0,179
2025,11,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",142,25,11.18,1.92,2.88,0,9.01,8,0,1526,481,145,189,0,711
2025,11,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",46,5,2.1,1,0.59,0,1.31,3,0,152,57,37,17,0,41
2025,11,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",59,5,1.76,0,1.31,0,1.93,3,0,199,56,0,103,0,40
2025,11,MQ,Envoy Air,TYR,"Tyler, TX: Tyler Pounds Regional",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",63,10,1.33,0,7.61,0,1.05,0,0,364,33,0,269,0,62
2025,11,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",44,11,0.02,2.02,6.26,0,2.69,2,0,425,1,85,211,0,128
2025,11,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",515,84,19.36,6.12,21.46,0,37.07,13,0,6077,1514,335,1015,0,3213
2025,11,MQ,Envoy Air,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",111,17,3.74,0.79,4.24,0,8.23,12,0,954,105,19,201,0,629
2025,11,NK,Spirit Airlines,ACY,"Atlantic City, NJ: Atlantic City International",190,37,11.7,0,19.29,0,6,4,0,2228,484,0,1201,0,543
2025,11,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",547,127,32.81,1.6,65.66,0.74,26.18,11,0,8868,1985,62,4347,14,2460
2025,11,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",101,23,7.84,0,12.8,0,2.36,2,0,1791,407,0,1171,0,213
2025,11,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",227,50,9.35,2,28.73,0,9.91,7,0,3076,543,60,1844,0,629
2025,11,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",139,38,11.35,0,21.23,0.77,4.65,3,0,2283,688,0,1277,20,298
2025,11,NK,Spirit Airlines,BUR,"Burbank, CA: Bob Hope",90,11,2.01,0,6.59,0,2.4,0,0,660,156,0,388,0,116
2025,11,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",279,54,18.89,1,15.5,1,17.61,1,0,3468,1130,84,632,26,1596
2025,11,NK,Spirit Airlines,CHS,"Charleston, SC: Charleston AFB/International",64,11,5.1,0,3.06,0,2.83,4,0,892,310,0,307,0,275
2025,11,NK,Spirit Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",33,4,1.87,0,2.13,0,0,1,0,154,71,0,83,0,0
2025,11,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",278,63,16.45,0,34.86,0.16,11.53,6,0,5641,1232,0,3354,8,1047
2025,11,NK,Spirit Airlines,CMH,"Columbus, OH: John Glenn Columbus International",89,19,7.86,0,4.63,0,6.51,0,0,1104,418,0,262,0,424
2025,11,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",406,108,18.49,0.92,70.06,0,18.53,7,0,7786,1355,109,4941,0,1381
2025,11,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",753,141,44.07,1.88,61.37,1.51,32.17,18,0,10388,2912,85,3884,71,3436
2025,11,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",739,188,27.22,1.85,126.92,0.01,32,41,1,16365,1594,133,11210,2,3426
2025,11,NK,Spirit Airlines,EYW,"Key West, FL: Key West International",10,2,1.43,0,0.57,0,0,0,0,82,64,0,18,0,0
2025,11,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1603,303,74.27,2.97,151.09,3.23,71.44,35,3,22741,6001,269,10307,119,6045
2025,11,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",610,126,35.52,0.93,56.61,0.23,32.71,8,0,10789,3391,90,3363,18,3927
2025,11,NK,Spirit Airlines,IND,"Indianapolis, IN: Indianapolis International",100,20,6.71,0.17,10.66,0,2.46,3,0,1695,501,16,994,0,184
2025,11,NK,Spirit Airlines,LAS,"Las Vegas, NV: Harry Reid International",667,107,18.86,1.79,66.58,1,18.77,6,0,7408,1706,133,3756,19,1794
2025,11,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",395,89,22.82,2.11,43.83,0,20.24,8,1,6845,2329,42,2871,0,1603
2025,11,NK,Spirit Airlines,LBE,"Latrobe, PA: Arnold Palmer Regional",27,8,1,0,5.02,0,1.98,1,0,685,22,0,333,0,330
2025,11,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",536,176,25.99,0.78,122.08,0,27.15,18,0,17577,2795,87,12680,0,2015
2025,11,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",68,9,3.78,0,3.04,0,2.19,0,0,597,400,0,100,0,97
2025,11,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",1168,205,47.59,4.92,87.77,1.58,63.15,21,1,17631,5625,354,6333,41,5278
2025,11,NK,Spirit Airlines,MEM,"Memphis, TN: Memphis International",46,4,2,0,0.84,0,1.16,0,0,296,154,0,70,0,72
2025,11,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",283,67,12.73,1,39.28,1.21,12.77,6,0,5455,710,46,2939,66,1694
2025,11,NK,Spirit Airlines,MKE,"Milwaukee, WI: General Mitchell International",9,1,0,0,1,0,0,0,0,86,0,0,86,0,0
2025,11,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",17,3,0.26,0,0.74,0,2,0,0,165,5,0,14,0,146
2025,11,NK,Spirit Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",327,64,19.96,3.97,24.48,0,15.59,4,0,4069,1195,202,1738,0,934
2025,11,NK,Spirit Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",134,36,7.89,0,17.23,0.78,10.09,3,0,2634,858,0,994,21,761
2025,11,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",435,105,14.48,1.43,73.59,0.66,14.85,30,0,7790,694,59,5497,21,1519
2025,11,NK,Spirit Airlines,ORF,"Norfolk, VA: Norfolk International",53,7,1.82,0,3.24,0.58,1.37,2,0,523,92,0,174,52,205
2025,11,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",43,5,1.13,0,2.87,0,1,0,0,191,24,0,134,0,33
2025,11,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",202,36,10.42,0.05,13.31,0,12.22,6,0,2766,710,3,1132,0,921
2025,11,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",18,3,1,0,2,0,0,0,0,66,27,0,39,0,0
2025,11,NK,Spirit Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",106,13,7.57,0,5.43,0,0,1,0,1270,577,0,693,0,0
2025,11,NK,Spirit Airlines,PNS,"Pensacola, FL: Pensacola International",46,14,8.56,0,3.32,0,2.12,0,1,819,455,0,272,0,92
2025,11,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",59,16,1.32,0,9.56,0,5.12,0,0,1301,83,0,794,0,424
2025,11,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",34,7,2.68,0,4.32,0,0,0,0,585,162,0,423,0,0
2025,11,NK,Spirit Airlines,RNO,"Reno, NV: Reno/Tahoe International",52,11,2,0,6.13,0,2.87,0,0,709,36,0,371,0,302
2025,11,NK,Spirit Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",90,12,0.86,0.98,10.11,0,0.06,2,0,931,34,207,672,0,18
2025,11,NK,Spirit Airlines,SAT,"San Antonio, TX: San Antonio International",123,22,9.31,0,5.19,0,7.5,1,1,1839,1097,0,186,0,556
2025,11,NK,Spirit Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",29,2,1.73,0,0.27,0,0,0,0,410,357,0,53,0,0
2025,11,NK,Spirit Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",14,6,2.84,0,3.16,0,0,0,0,444,120,1,323,0,0
2025,11,NK,Spirit Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",131,26,8.72,1.25,8.94,0,7.09,1,1,1771,651,128,584,0,408
2025,11,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",71,7,1.1,0,4.17,0,1.73,0,0,296,22,0,148,0,126
2025,11,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",12,3,1,0,1,0,1,1,0,66,35,0,15,0,16
2025,11,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",43,8,2.13,0,5.21,0,0.67,0,1,392,60,0,306,0,26
2025,11,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",15,5,0.36,0,3.09,0.44,1.1,0,0,542,37,0,412,12,81
2025,11,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",274,63,27.35,0.01,19.29,1,15.35,8,0,4333,2155,1,1127,29,1021
2025,11,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",86,16,7.55,0,2.77,0,5.68,0,0,913,347,0,78,0,488
2025,11,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",89,18,3.56,0.18,1.93,0,12.34,6,1,2719,303,18,505,0,1893
2025,11,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",81,22,8.23,0.08,0.05,0.13,13.5,2,0,1631,355,18,7,14,1237
2025,11,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",264,64,10.46,2.69,15.03,0,35.81,16,0,5999,559,442,637,0,4361
2025,11,OH,PSA Airlines Inc.,ATW,"Appleton, WI: Appleton International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",113,20,6.43,0.12,3.45,0.99,9.01,1,0,954,192,4,128,116,514
2025,11,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",19,3,0.18,0,1.11,0,1.71,1,0,346,22,0,56,0,268
2025,11,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",90,41,10.98,0.19,4.43,0,25.4,1,0,2739,601,19,236,0,1883
2025,11,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",111,28,4.56,0,3.12,0,20.31,3,0,2455,272,0,175,0,2008
2025,11,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",289,47,15.03,0.94,8.92,0,22.11,6,0,3980,920,69,385,0,2606
2025,11,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",138,40,7.6,0.68,13.87,0,17.85,6,0,3032,442,17,636,0,1937
2025,11,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",241,48,15.87,4.51,7.98,0,19.64,9,0,4690,1797,573,418,0,1902
2025,11,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Patrick Leahy Burlington International",152,46,13.51,0.29,6.28,1.79,24.13,2,1,3466,767,32,436,269,1962
2025,11,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",79,29,5.32,1.34,7.6,0,14.73,4,0,3308,411,186,373,0,2338
